mirID 	youngRep1_AS_ZT0	youngRep1_AS_ZT4	youngRep1_AS_ZT8	youngRep1_AS_ZT12	youngRep1_AS_ZT16	youngRep1_AS_ZT20	youngRep2_AS_ZT0	youngRep2_AS_ZT4	youngRep2_AS_ZT8	youngRep2_AS_ZT12	youngRep2_AS_ZT16	youngRep2_AS_ZT20	oldRep1_AS_ZT0	oldRep1_AS_ZT4	oldRep1_AS_ZT8	oldRep1_AS_ZT12	oldRep1_AS_ZT16	oldRep1_AS_ZT20	oldRep2_AS_ZT0	oldRep2_AS_ZT4	oldRep2_AS_ZT8	oldRep2_AS_ZT12	oldRep2_AS_ZT16	oldRep2_AS_ZT20
dme-miR-9371-3p_MIMAT0035206 	0.0 	1.0 	4.0 	6.0 	4.0 	10.0 	7.0 	4.0 	3.0 	2.0 	2.0 	1.0 	6.0 	1.0 	9.0 	2.0 	9.0 	4.0 	2.0 	4.0 	8.0 	4.0 	3.0 	4.0 
dme-miR-317-3p_MIMAT0000409 	27580.5 	47372.0 	63192.5 	63852.0 	81986.0 	72432.0 	85884.0 	115369.5 	106393.5 	82805.5 	55259.5 	77410.5 	80251.0 	57535.0 	65603.5 	94687.0 	94056.5 	50251.5 	90998.0 	72050.0 	81542.0 	53588.0 	42510.5 	72982.0 
dme-miR-317-5p_MIMAT0020843 	6698.0 	6867.0 	7180.0 	7154.5 	9273.0 	7687.0 	9860.0 	10203.0 	11254.5 	9568.0 	7296.0 	9513.0 	8044.5 	6410.5 	7031.5 	9042.0 	8991.5 	5787.0 	8049.0 	7899.5 	7147.0 	7703.0 	4770.0 	7270.0 
dme-miR-277-3p_MIMAT0000338 	218923.0 	603205.0 	734864.5 	651569.0 	786275.0 	805156.5 	711571.5 	743525.0 	836968.0 	718430.0 	638356.5 	747241.5 	437364.0 	401558.0 	392914.5 	514359.5 	472240.0 	464609.0 	467015.0 	506614.0 	413661.0 	490822.0 	362907.5 	376810.5 
dme-miR-277-5p_MIMAT0020804 	1909.0 	3976.0 	4007.5 	3644.0 	4174.0 	4620.0 	3874.5 	3884.0 	4241.0 	4273.0 	3466.0 	4783.0 	2460.0 	2404.0 	1896.0 	2739.0 	2372.0 	2693.0 	2672.0 	3028.0 	2290.0 	3155.0 	2010.0 	2265.0 
dme-miR-34-5p_MIMAT0000350 	231171.0 	1288733.33333 	1413124.83333 	1040163.16667 	1483644.33333 	1374701.33333 	975157.666667 	1681396.0 	1695914.16667 	1405320.66667 	1119138.0 	1305182.83333 	1097091.0 	978254.0 	913667.333333 	824209.0 	710806.5 	921393.5 	1033780.83333 	1100257.83333 	1044221.33333 	1285428.5 	713441.666667 	704240.0 
dme-miR-34-3p_MIMAT0020812 	14277.5 	16972.5 	16306.5 	13411.0 	21533.0 	16575.8333333 	18821.6666667 	27672.8333333 	29178.0 	20660.3333333 	13488.0 	18595.0 	12191.5 	10436.5 	10643.3333333 	14863.3333333 	16191.3333333 	11395.5 	11060.8333333 	11155.5 	10245.1666667 	11742.5 	5802.5 	9281.5 
dme-miR-994-5p_MIMAT0005513 	13.0 	13.0 	89.0 	22.0 	30.0 	22.0 	18.0 	17.0 	11.0 	22.0 	11.0 	26.0 	1660.0 	14.0 	17.0 	22.0 	21.0 	119.0 	111.0 	26.0 	25.0 	33.0 	18.0 	13.0 
dme-miR-994-3p_MIMAT0020894 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	7.0 	0.0 	0.0 	0.0 	24.0 	0.0 	0.0 	1.0 	0.0 	1.0 	0.0 	2.0 	2.0 	0.0 	0.0 	0.0 
dme-miR-318-3p_MIMAT0000410 	199.0 	401.75 	1128.75 	369.75 	563.0 	468.5 	378.0 	427.25 	563.333333333 	479.583333333 	346.0 	429.5 	12987.0833333 	291.0 	255.0 	285.25 	269.25 	1101.0 	987.0 	535.25 	254.0 	646.5 	181.5 	182.0 
dme-miR-318-5p_MIMAT0020844 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-4944-5p_MIMAT0020153 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-4944-3p_MIMAT0020154 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-4945-5p_MIMAT0020155 	0.0 	0.0 	1.25 	0.0 	0.0 	0.0 	2.0 	0.0 	1.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.5 	0.0 	0.166666666667 	0.0 	0.0 
dme-miR-284-3p_MIMAT0000348 	150.0 	355.0 	253.0 	213.0 	459.0 	351.0 	391.0 	743.0 	562.0 	382.333333333 	305.0 	441.0 	275.0 	226.0 	236.0 	308.0 	214.0 	159.0 	245.0 	233.0 	252.0 	226.0 	122.0 	250.0 
dme-miR-284-5p_MIMAT0020811 	85111.0 	258525.666667 	227891.0 	166359.0 	189872.5 	200548.5 	199071.5 	256273.5 	235038.0 	220176.5 	175335.0 	209789.5 	161549.5 	160149.0 	149579.5 	175666.5 	162109.5 	194048.0 	170907.0 	188105.833333 	148974.833333 	247138.0 	155779.5 	149809.0 
dme-miR-252-5p_MIMAT0005516 	32276.0 	46631.0 	46299.5 	45693.0 	59850.5 	57342.5 	46533.5 	53161.0 	55691.0 	49556.5 	45887.5 	48660.5 	56963.0 	52109.5 	53039.0 	64276.0 	59999.0 	60028.5 	54746.0 	63465.0 	50849.0 	76825.5 	43891.5 	43928.5 
dme-miR-252-3p_MIMAT0020896 	20.0 	51.0 	51.0 	62.0 	74.0 	98.0 	70.0 	91.0 	106.5 	91.0 	51.0 	74.0 	81.6666666667 	61.3333333333 	72.0 	103.416666667 	104.0 	59.6666666667 	99.3333333333 	80.3333333333 	105.0 	88.5 	52.3333333333 	55.0 
dme-miR-2281-5p_MIMAT0011788 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-2281-3p_MIMAT0011789 	0.0 	0.0204081632653 	0.0 	0.0454545454545 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0243902439024 	0.0 	0.0 	0.0 	0.0454545454545 	0.0357142857143 	0.0 	0.0 	0.0 
dme-miR-2493-5p_MIMAT0012200 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-2493-3p_MIMAT0012201 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-3644-5p_MIMAT0018061 	0.0 	1.0 	4.0 	0.0 	1.0 	0.0 	0.0 	1.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 	1.0 
dme-miR-3644-3p_MIMAT0018062 	0.0 	1.0 	1.0 	0.0 	1.0 	1.0 	1.0 	5.0 	0.0 	1.0 	2.0 	1.0 	0.0 	1.0 	1.0 	1.0 	0.0 	2.0 	0.0 	1.0 	2.0 	1.0 	1.0 	1.0 
dme-miR-9383-5p_MIMAT0035229 	0.0 	0.0 	0.0 	0.0 	1.0 	0.0 	1.0 	1.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 
dme-miR-9383-3p_MIMAT0035230 	166.0 	305.0 	316.5 	277.5 	356.0 	326.0 	183.0 	347.0 	361.0 	355.0 	209.0 	253.0 	205.5 	181.0 	139.0 	140.0 	153.0 	148.5 	207.5 	234.0 	228.0 	273.0 	129.0 	109.0 
dme-miR-13b-3p_MIMAT0000119 	3430.83333333 	6575.83333333 	7140.0 	7046.03333333 	9534.25 	8510.83333333 	8747.2 	10270.25 	10393.25 	10916.25 	7945.08333333 	10037.1166667 	8277.13333333 	7271.6 	7531.08333333 	9947.75 	9469.83333333 	8463.41666666 	9360.31666667 	9289.33333333 	8206.93333333 	10375.5833333 	7650.26666666 	7988.75 
dme-miR-13b-1-5p_MIMAT0020796 	127.0 	369.5 	477.5 	539.0 	538.5 	489.5 	495.0 	479.5 	645.5 	553.0 	399.5 	588.5 	520.5 	491.0 	456.5 	685.0 	591.5 	450.333333333 	673.5 	542.166666667 	568.75 	550.0 	501.0 	561.833333333 
dme-miR-13a-3p_MIMAT0000118 	3153.0 	5711.08333333 	6663.16666667 	6530.53333333 	9145.25 	8110.0 	8157.2 	9901.75 	9937.91666667 	10095.5833333 	7324.41666666 	9460.45 	7711.63333333 	6695.51666667 	6992.16666666 	9371.91666667 	8987.5 	6813.58333333 	8773.65 	8154.83333333 	7566.76666666 	7616.33333333 	5973.43333333 	7542.58333333 
dme-miR-13a-5p_MIMAT0020795 	9.0 	24.0 	33.0 	24.0 	16.0 	21.0 	23.0 	17.0 	25.0 	28.0 	22.0 	30.0 	28.0 	31.0 	25.0 	49.0 	44.0 	40.0 	47.0 	32.0 	36.0 	58.0 	49.0434782609 	27.0 
dme-miR-2c-3p_MIMAT0000411 	1657.13333333 	4356.05 	4604.91666666 	4235.65 	5429.96666666 	4846.9 	5179.16666666 	6562.61666666 	6846.06666666 	5420.26666666 	3948.15 	5334.85 	3533.43333333 	3059.61666667 	3033.6 	4332.73333333 	4418.6 	3365.15 	3714.93333333 	3469.96666667 	3293.6 	3296.75 	2502.95 	3381.35 
dme-miR-2c-5p_MIMAT0020845 	1061.0 	3064.5 	2991.5 	3420.0 	3359.5 	3373.5 	2823.5 	2958.5 	3522.0 	2952.5 	2471.5 	3019.0 	616.0 	625.0 	525.0 	781.5 	753.5 	845.5 	751.0 	912.5 	653.0 	931.5 	771.5 	592.0 
dme-miR-4911-3p_MIMAT0020504 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	1.0 
dme-miR-2494-5p_MIMAT0012202 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-2494-3p_MIMAT0012203 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-iab-4-5p_MIMAT0000412 	3.0 	8.0 	14.0 	15.0 	13.0 	7.0 	12.0 	13.0 	20.0 	30.0 	9.0 	11.0 	5.0 	3.0 	3.0 	10.0 	7.0 	14.0 	9.0 	9.0 	8.0 	2.0 	7.0 	10.0 
dme-miR-iab-4-3p_MIMAT0000413 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-iab-8-5p_MIMAT0005463 	0.0 	0.0 	1.0 	1.0 	3.0 	0.0 	2.0 	1.0 	4.0 	1.0 	0.0 	1.0 	4.0 	10.0 	4.0 	10.0 	3.0 	9.0 	3.0 	4.0 	5.0 	6.0 	9.0 	5.0 
dme-miR-iab-8-3p_MIMAT0005464 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-997-5p_MIMAT0005517 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-997-3p_MIMAT0020897 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
dme-miR-9373-5p_MIMAT0035209 	0.0 	0.0 	0.0 	1.0 	2.0 	1.0 	5.0 	0.0 	2.0 	0.0 	0.0 	2.0 	0.0 	1.0 	0.0 	1.0 	0.0 	3.0 	1.0 	1.0 	0.0 	1.0 	1.0 	0.0 
dme-miR-9373-3p_MIMAT0035210 	3.0 	6.0 	6.0 	7.0 	2.0 	9.0 	8.0 	7.0 	12.0 	1.0 	3.0 	5.0 	2.0 	5.0 	4.0 	6.0 	7.0 	3.5 	6.0 	7.0 	5.0 	6.0 	4.0 	4.0 
dme-miR-995-5p_MIMAT0010206 	30.0 	47.0 	50.0 	58.0 	72.0 	72.5 	40.0 	51.0 	66.0 	43.0 	46.0 	38.0 	98.0 	78.0 	65.0 	109.0 	98.0 	70.0 	116.0 	114.0 	85.0 	83.0 	86.0 	80.0 
